id_linea,id_venta,id_producto,nombre_producto_texto,cantidad,precio_unitario,monto_bruto,descuento,costo_unitario
1846,2268,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
1847,2269,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
1848,2270,102,Chilero Criollo  Lucho,1,2000,2000,500.0,690
1849,2271,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
1850,2272,103,Salsa de Ajo Lucho,36,2400,86400,10368.0,820
1851,2272,107,Salsa Verde Jalapeno,12,2500,30000,3600.0,980
1852,2273,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1853,2274,102,Chilero Criollo Lucho,1,2000,2000,500.0,
1854,2275,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1855,2275,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
1856,2276,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1857,2277,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
1858,2278,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1859,2279,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1860,2280,101,Salsa Picante Habanero Lucho,2,2310,4620,0.0,760
1861,2281,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
1862,2282,103,salsa de ajo lucho,1,2520,2520,378.0,820
1863,2282,102,Chilero Criollo Lucho,2,2000,4000,600.0,690
1864,2283,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
1865,2283,103,Salsa de Ajo Lucho,12,2400,28800,0.0,820
1866,2284,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1867,2285,101,salsa picante habanero lucho ,12,2200,26400,0.0,760
1868,2286,101,salsa picante habanero lucho ,24,2200,52800,0.0,760
1869,2287,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
1870,2287,106,Salsa Chipotle Dulce,3,2900,8700,0.0,1190
1871,2288,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
1872,2289,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1873,2290,101,Salsa Picante Habanero Lucho,2,2200,4400,1100.0,760
1874,2291,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
1875,2292,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1876,2293,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1877,2294,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1878,2295,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
1879,2295,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1880,2296,103,Salsa de Ajo Lucho,2,2400,4800,1200.0,820
1881,2297,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
1882,2298,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
1883,2299,107,Salsa Verde Jalapeno,2,2500,5000,1250.0,980
1884,2300,104,Salsa Mango-Habanero,2,3200,6400,0.0,1350
1885,2301,102,Chilero Criollo  Lucho,1,1900,1900,0.0,690
1886,2301,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1887,2302,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
1888,2303,104,Salsa Mango-Habanero,1,3040,3040,456.0,1350
1889,2304,102,Chilero Criollo Lucho,1,2100,2100,0.0,690
1890,2305,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1891,2305,103,Salsa de Ajo Lucho,2,2520,5040,0.0,820
1892,2305,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1893,2306,102,Chilero Criollo Lucho,2,2100,4200,0.0,690
1894,2307,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1895,2308,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
1896,2309,105,Salsa BBQ Tamarindo,12,2850,34200,0.0,1280
1897,2310,103,Salsa de Ajo Lucho,6,2280,13680,1641.6,820
1898,2310,102,Chilero Criollo  Lucho,12,2000,24000,2880.0,690
1899,2311,103,SALSA DE AJO LUCHO,36,2400,86400,10368.0,820
1900,2312,101,Salsa Picante Habanero Lucho,12,2200,26400,0.0,760
1901,2312,105,Salsa BBQ Tamarindo,6,3000,18000,0.0,1280
1902,2313,102,Chilero Criollo  Lucho,12,2000,24000,0.0,690
1903,2314,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1904,2315,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
1905,2315,103,salsa de ajo lucho,12,2400,28800,3456.0,820
1906,2316,102,Chilero Criollo Lucho,1,2000,2000,0.0,
1907,2317,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
1908,2317,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1909,2318,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1910,2318,102,Chilero Criollo Lucho,2,2100,4200,0.0,690
1911,2319,105,Salsa BBQ Tamarindo,2,3000,6000,0.0,1280
1912,2320,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
1913,2321,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
1914,2321,104,Salsa Mango-Habanero,2,3040,6080,0.0,1350
1915,2321,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
1916,2322,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
1917,2322,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
1918,2323,102,Chilero Criollo  Lucho,1,2000,2000,0.0,
1919,2324,101,SALSA PICANTE HABANERO LUCHO,2,2200,4400,0.0,760
1920,2325,101,salsa picante habanero lucho ,9999,2090,2090,0.0,760
1921,2326,103,salsa de ajo lucho,3,2400,7200,1800.0,820
1922,2327,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1923,2327,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1924,2328,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
1925,2329,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1926,2330,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1927,2331,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1928,2332,110,Salsa Curry Tropical,1,3570,3570,0.0,1520
1929,2332,105,Salsa BBQ Tamarindo,2,3000,6000,0.0,1280
1930,2332,101,salsa picante habanero lucho ,1,2200,2200,0.0,760
1931,2333,103,salsa de ajo lucho,1,2400,2400,0.0,820
1932,2334,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
1933,2334,103,SALSA DE AJO LUCHO,1,2520,2520,0.0,820
1934,2335,102,Chilero Criollo  Lucho,1,1900,1900,0.0,690
1935,2336,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
1936,2336,102,chilero criollo lucho,2,2000,4000,0.0,690
1937,2337,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
1938,2337,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
1939,2338,103,salsa de ajo lucho,1,2280,2280,0.0,820
1940,2338,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
1941,2339,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
1942,2339,102,Chilero Criollo  Lucho,12,2000,24000,0.0,690
1943,2340,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1944,2341,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
1945,2341,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
1946,2342,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1947,2343,103,Salsa de Ajo Lucho,1,2400,2400,360.0,
1948,2344,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1949,2345,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
1950,2346,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1951,2347,109,Salsa Inferno Carolina Reaper,3,4500,13500,0.0,2100
1952,2348,103,SALSA DE AJO LUCHO,1,2400,2400,360.0,820
1953,2348,101,Salsa Picante Habanero Lucho,1,2200,2200,330.0,760
1954,2349,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1955,2350,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
1956,2350,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
1957,2351,102,Chilero Criollo Lucho,1,2000,2000,0.0,
1958,2352,101,SALSA PICANTE HABANERO LUCHO,2,2200,4400,660.0,760
1959,2353,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
1960,2353,103,salsa de ajo lucho,1,2280,2280,0.0,820
1961,2354,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
1962,2354,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
1963,2355,103,SALSA DE AJO LUCHO,2,2400,4800,0.0,820
1964,2355,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
1965,2356,102,Chilero Criollo Lucho,24,1900,45600,0.0,690
1966,2356,101,Salsa Picante Habanero Lucho,36,2200,79200,0.0,760
1967,2357,109,Salsa Inferno Carolina Reaper,3,4275,12825,0.0,2100
1968,2357,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
1969,2358,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
1970,2358,101,Salsa Picante Habanero Lucho,1,2310,2310,0.0,760
1971,2359,101,SALSA PICANTE HABANERO LUCHO,2,2200,4400,0.0,760
1972,2359,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
1973,2359,102,chilero criollo lucho,1,2000,2000,0.0,690
1974,2360,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
1975,2361,102,Chilero Criollo Lucho,12,1900,22800,2736.0,
1976,2362,101,SALSA PICANTE HABANERO LUCHO,3,2200,6600,0.0,760
1977,2363,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1978,2364,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1979,2365,102,Chilero Criollo Lucho,36,1900,68400,0.0,690
1980,2366,101,salsa picante habanero lucho ,1,2310,2310,0.0,760
1981,2367,102,Chilero Criollo Lucho,2,2000,4000,0.0,
1982,2367,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1983,2368,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
1984,2368,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1985,2369,102,Chilero Criollo Lucho,24,2000,48000,5760.0,690
1986,2370,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
1987,2371,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1988,2371,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
1989,2371,107,Salsa Verde Jalapeno,2,2500,5000,0.0,980
1990,2372,102,Chilero Criollo Lucho,6,2000,12000,0.0,690
1991,2373,103,salsa de ajo lucho,1,2400,2400,360.0,820
1992,2374,103,SALSA DE AJO LUCHO,1,2520,2520,0.0,820
1993,2374,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
1994,2374,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1995,2375,103,SALSA DE AJO LUCHO,1,2400,2400,600.0,820
1996,2376,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
1997,2377,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1998,2378,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
1999,2379,109,Salsa Inferno Carolina Reaper,12,4500,54000,0.0,2100
2000,2379,101,Salsa Picante Habanero Lucho,24,2310,55440,0.0,760
2001,2380,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
2002,2381,103,Salsa de Ajo Lucho,12,2280,27360,0.0,820
2003,2381,102,Chilero Criollo Lucho,12,2000,24000,0.0,690
2004,2382,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
2005,2383,101,Salsa Picante Habanero Lucho,1,2090,2090,0.0,760
2006,2384,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2007,2385,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,
2008,2386,110,Salsa Curry Tropical,12,3230,38760,4651.2,1520
2009,2386,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
2010,2387,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
2011,2388,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2012,2388,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
2013,2389,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2014,2389,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
2015,2390,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
2016,2390,103,salsa de ajo lucho,1,2400,2400,0.0,820
2017,2390,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2018,2390,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
2019,2391,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
2020,2391,102,Chilero Criollo  Lucho,1,2000,2000,300.0,690
2021,2391,101,Salsa Picante Habanero Lucho,2,2200,4400,660.0,760
2022,2392,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
2023,2393,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2024,2393,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2025,2394,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
2026,2395,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
2027,2396,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2028,2397,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
2029,2398,103,Salsa de Ajo Lucho,24,2400,57600,0.0,820
2030,2399,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
2031,2400,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
2032,2401,102,Chilero Criollo  Lucho,3,2000,6000,0.0,690
2033,2401,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2034,2402,102,Chilero Criollo Lucho,2,2100,4200,0.0,690
2035,2403,102,Chilero Criollo  Lucho,2,2000,4000,0.0,690
2036,2404,101,SALSA PICANTE HABANERO LUCHO,2,2200,4400,0.0,760
2037,2404,103,salsa de ajo lucho,1,2400,2400,0.0,820
2038,2404,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
2039,2405,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2040,2406,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
2041,2406,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2042,2407,102,Chilero Criollo Lucho,2,2000,4000,1000.0,690
2043,2407,101,Salsa Picante Habanero Lucho,1,2310,2310,577.5,760
2044,2408,104,Salsa Mango-Habanero,12,3200,38400,4608.0,1350
2045,2409,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
2046,2409,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
2047,2409,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
2048,2410,102,Chilero Criollo  Lucho,-1,2000,2000,0.0,690
2049,2410,103,Salsa de Ajo Lucho,1,2400,2400,0.0,
2050,2411,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
2051,2412,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2052,2413,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2053,2414,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2054,2414,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
2055,2415,103,Salsa de Ajo Lucho,3,2400,7200,1080.0,820
2056,2415,102,Chilero Criollo  Lucho,1,2000,2000,300.0,690
2057,2416,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2058,2417,108,Aderezo Cilantro-Limon,12,2600,31200,3744.0,1010
2059,2417,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
2060,2418,103,salsa de ajo lucho,1,2400,2400,0.0,820
2061,2419,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2062,2420,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
2063,2421,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2064,2422,110,Salsa Curry Tropical,3,3400,10200,1530.0,
2065,2423,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
2066,2424,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
2067,2425,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
2068,2426,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
2069,2426,110,Salsa Curry Tropical,1,3400,3400,0.0,1520
2070,2427,104,Salsa Mango-Habanero,6,3200,19200,0.0,1350
2071,2428,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
2072,2428,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2073,2429,102,Chilero Criollo Lucho,1,2100,2100,525.0,690
2074,2430,103,Salsa de Ajo Lucho,1,2280,2280,0.0,820
2075,2431,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2076,2432,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
2077,2433,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
2078,2434,101,SALSA PICANTE HABANERO LUCHO,2,2200,4400,0.0,760
2079,2435,101,Salsa Picante Habanero Lucho,2,2310,4620,0.0,760
2080,2435,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
2081,2436,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2082,2437,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2083,2437,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,0.0,760
2084,2438,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,
2085,2438,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2086,2438,104,Salsa Mango-Habanero,1,3200,3200,0.0,1350
2087,2439,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
2088,2440,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
2089,2441,102,Chilero Criollo Lucho,1,2000,2000,0.0,
2090,2441,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
2091,2442,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2092,2443,103,salsa de ajo lucho,12,2400,28800,0.0,820
2093,2443,109,Salsa Inferno Carolina Reaper,12,4500,54000,0.0,2100
2094,2444,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2095,2444,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2096,2445,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2097,2445,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2098,2446,102,Chilero Criollo Lucho,1,1900,1900,0.0,690
2099,2447,101,Salsa Picante Habanero Lucho,2,2200,4400,660.0,760
2100,2448,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2101,2449,101,Salsa Picante Habanero Lucho,36,2200,79200,9504.0,760
2102,2449,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
2103,2450,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2104,2451,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
2105,2452,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
2106,2453,102,Chilero Criollo Lucho,1,2000,2000,300.0,690
2107,2454,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2108,2454,103,salsa de ajo lucho,1,2400,2400,0.0,820
2109,2455,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2110,2456,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
2111,2457,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
2112,2458,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2113,2458,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
2114,2459,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2115,2460,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2116,2461,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
2117,2461,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2118,2462,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2119,2463,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1280
2120,2464,103,Salsa de Ajo Lucho,1,2400,2400,360.0,820
2121,2464,101,SALSA PICANTE HABANERO LUCHO,3,2200,6600,990.0,760
2122,2465,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2123,2466,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2124,2467,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
2125,2467,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
2126,2468,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
2127,2468,104,Salsa Mango-Habanero,12,3200,38400,4608.0,1350
2128,2468,101,salsa picante habanero lucho ,24,2200,52800,6336.0,760
2129,2469,103,salsa de ajo lucho,2,2400,4800,0.0,820
2130,2469,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2131,2469,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2132,2469,108,Aderezo Cilantro-Limon,1,2600,2600,0.0,1010
2133,2470,103,Salsa de Ajo Lucho,1,2520,2520,0.0,820
2134,2470,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2135,2471,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2136,2471,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2137,2472,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2138,2473,101,salsa picante habanero lucho ,1,2310,2310,0.0,760
2139,2474,105,Salsa BBQ Tamarindo,3,2850,8550,0.0,1280
2140,2475,103,Salsa de Ajo Lucho,1,2400,2400,0.0,
2141,2475,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2142,2476,105,Salsa BBQ Tamarindo,1,3000,3000,750.0,1280
2143,2476,102,Chilero Criollo Lucho,1,2000,2000,500.0,690
2144,2477,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2145,2477,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2146,2477,104,Salsa Mango-Habanero,2,3040,6080,0.0,1350
2147,2478,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2148,2479,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
2149,2479,102,chilero criollo lucho,1,2000,2000,0.0,690
2150,2480,103,Salsa de Ajo Lucho,6,2400,14400,1728.0,820
2151,2481,105,Salsa BBQ Tamarindo,12,3000,36000,0.0,1280
2152,2481,102,Chilero Criollo Lucho,36,2000,72000,0.0,690
2153,2482,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2154,2483,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2155,2483,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2156,2483,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2157,2484,103,SALSA DE AJO LUCHO,2,2400,4800,0.0,820
2158,2485,102,Chilero Criollo  Lucho,2,1900,3800,0.0,690
2159,2486,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
2160,2486,101,salsa picante habanero lucho ,2,2200,4400,0.0,760
2161,2487,103,Salsa de Ajo Lucho,2,2400,4800,0.0,820
2162,2487,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2163,2488,102,Chilero Criollo  Lucho,1,2000,2000,0.0,690
2164,2488,107,Salsa Verde Jalapeno,1,2500,2500,0.0,980
2165,2489,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2166,2490,106,Salsa Chipotle Dulce,1,2900,2900,0.0,1190
2167,2491,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2168,2492,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2169,2493,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2170,2494,101,Salsa Picante Habanero Lucho,6,2200,13200,1584.0,760
2171,2495,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2172,2495,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2173,2496,102,Chilero Criollo Lucho,3,2000,6000,0.0,690
2174,2497,102,Chilero Criollo Lucho,2,2000,4000,0.0,690
2175,2497,103,Salsa de Ajo Lucho,3,2280,6840,0.0,820
2176,2498,103,SALSA DE AJO LUCHO,1,2400,2400,0.0,820
2177,2499,103,salsa de ajo lucho,1,2400,2400,0.0,820
2178,2500,101,Salsa Picante Habanero Lucho,2,2310,4620,693.0,760
2179,2501,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2180,2502,102,Chilero Criollo Lucho,12,2000,24000,2880.0,690
2181,2502,101,SALSA PICANTE HABANERO LUCHO,12,2200,26400,3168.0,760
2182,2502,103,SALSA DE AJO LUCHO,6,2400,14400,1728.0,820
2183,2503,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2184,2504,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2185,2504,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2186,2505,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2187,2506,110,Salsa Curry Tropical,2,3400,6800,0.0,1520
2188,2507,101,Salsa Picante Habanero Lucho,2,2200,4400,0.0,760
2189,2508,103,Salsa de Ajo Lucho,1,2400,2400,0.0,820
2190,2509,110,Salsa Curry Tropical,6,3400,20400,2448.0,1520
2191,2509,103,Salsa de Ajo Lucho,12,2400,28800,3456.0,820
2192,2510,102,Chilero Criollo Lucho,1,2000,2000,500.0,690
2193,2511,103,Salsa de Ajo Lucho,1,2400,2400,600.0,820
2194,2512,101,salsa picante habanero lucho ,6,2200,13200,0.0,760
2195,2513,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
2196,2514,104,Salsa Mango-Habanero,1,3200,3200,800.0,1350
2197,2515,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2198,2515,107,Salsa Verde Jalapeno,1,2375,2375,0.0,980
2199,2515,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2200,2516,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2201,2516,101,SALSA PICANTE HABANERO LUCHO,1,2310,2310,0.0,760
2202,2517,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2203,2517,101,Salsa Picante Habanero Lucho,3,2200,6600,0.0,760
2204,2518,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
2205,2519,103,Salsa de Ajo Lucho,3,2400,7200,0.0,820
2206,2520,101,Salsa Picante Habanero Lucho,3,2310,6930,0.0,760
2207,2521,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
2208,2521,103,salsa de ajo lucho,12,2400,28800,3456.0,820
2209,2522,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2210,2523,101,salsa picante habanero lucho ,24,2200,52800,6336.0,760
2211,2523,102,Chilero Criollo  Lucho,24,2000,48000,5760.0,690
2212,2524,102,Chilero Criollo Lucho,36,2000,72000,8640.0,690
2213,2525,101,SALSA PICANTE HABANERO LUCHO,1,2200,2200,330.0,760
2214,2526,102,Chilero Criollo  Lucho,6,2000,12000,1440.0,
2215,2526,103,SALSA DE AJO LUCHO,12,2400,28800,3456.0,820
2216,2526,101,Salsa Picante Habanero Lucho,12,2200,26400,3168.0,760
2217,2527,102,Chilero Criollo Lucho,6,2000,12000,1440.0,690
2218,2527,103,Salsa de Ajo Lucho,36,2400,86400,10368.0,820
2219,2528,102,Chilero Criollo Lucho,1,2000,2000,0.0,690
2220,2528,101,Salsa Picante Habanero Lucho,1,2200,2200,0.0,760
2221,2528,103,salsa de ajo lucho,2,2400,4800,0.0,820
